Title,Address,Link
Atelier d'histoire Mercier-Hochelaga-Maisonneuve,"1875, AVENUE MORGAN (ÉDIFICE DU BAIN MORGAN), 2E ÉTAGEMONTRÉAL, Quebec H1V 2R1 Canada",https://ahmhm.com/
Athol Murray College of Notre Dame Archives/Museum,"49 MAIN STREETWILCOX, Saskatchewan S0G 5E0 Canada",http://www.sknac.ca/index.php?page=GalleryDetail&id=15
Atikokan Centennial Museum,"204 MAIN STREET EASTATIKOKAN, Ontario P0T 1C0 Canada",http://www.atikokan.ca/content/atikokan-centennial-museum
Atlantic Canada Aviation Museum,"20 SKY BOULEVARDGOFFS, Nova Scotia B2T 1K3 Canada",https://acamuseum.ca/
Atlantic Reference Centre,"1 LOWER CAMPUS ROADST. ANDREWS, New Brunswick E5B 2L7 Canada",https://data.canadensys.net/collections/public/show/co53
Atlantic Salmon Museum,"263 MAIN STREETDOAKTOWN, New Brunswick E9C 1A9 Canada",http://www.atlanticsalmonmuseum.com/
Atlin Historical Society,"ATLIN, British Columbia V0W 1A0 Canada",http://www.atlinhistoricalsociety.com/
Audain Art Museum,"4350 BLACKCOMB WAYWHISTLER, British Columbia V8E 1N3 Canada",https://audainartmuseum.com/
Audain Gallery,"SFU GOLDCORP CENTRE FOR THE ARTS, 149 WEST HASTINGS STREETVANCOUVER, British Columbia V6B 1H4 Canada",http://www.sfu.ca/galleries.html
"Audio-Visual Sector, National Archives of Canada, Cartographic and Audio-Visual Archives Division","344 RUE WELLINGTON STREETOTTAWA, Ontario K1A 0N4 Canada",https://www.bac-lac.gc.ca/eng/discover/films-videos-sound-recordings/film-video-sound-database/Pages/film-video-sound.aspx
Aurora Cultural Centre,"22 CHURCH STREETAURORA, Ontario L4G 1G4 Canada",https://auroraculturalcentre.ca/
Aurora Historical Society Inc.,"15372 YONGE STREETAURORA, Ontario L4G 1N8 Canada",https://aurorahs.com/
Aurora Museum & Archives,"22 CHURCH STREETAURORA, Ontario L4G 1J4 Canada",http://www.auroramuseum.ca/
Avataq Cultural Institute,"360 - 4150 SAINTE-CATHERINE OUESTWESTMOUNT, Quebec H3Z 2Y5 Canada",http://www.avataq.qc.ca/
"Avon River Heritage Society Museum, The","17 BELMONT ROADNEWPORT LANDING, Nova Scotia B0N 2A0 Canada",http://www.avonriverheritage.com/
Avonlea & District Museum,"219 RAILWAY AVENUEAVONLEA, Saskatchewan S0H 0C0 Canada",https://avonleamuseum.ca/
Axe Néo - 7,"80 RUE HANSONGATINEAU, Quebec J8Y 3M5 Canada",https://axeneo7.com/
Aylmer-Malahide Museum & Archives,"14 EAST STREETAYLMER, Ontario N5H 1W2 Canada",https://aylmermuseum.ca/
B.J. Hales Museum of Natural History,"270 18TH STREETBRANDON, Manitoba R7A 6A9 Canada",https://www.canada-travel.ca/manitoba/brandon/the-bj-hales-museum-_861
Baccalieu Trail Heritage Corp.,"4 PIKES LANECARBONEAR, Newfoundland & Labrador A1Y 1A7 Canada",http://www.baccalieudigs.ca/
Backus Mill Heritage and Conservation Centre,"1267 SECOND CONCESSION ROADPORT ROWAN, Ontario N0E 1M0 Canada",http://www.lprca.on.ca/pages/1357922890/Backus-Heritage
Backus-Page House Museum (Tyrconnell Heritage Society),"29424 LAKEVIEW LINEWALLACETOWN, Ontario N0L 2M0 Canada",https://backuspagehouse.ca/
Badger Creek Museum,"350 BROADWAY AVENUECARTWRIGHT, Manitoba R0K 0L0 Canada",http://www.mhs.mb.ca/docs/sites/cartwrightheritagepark.shtml
Baie Verte Peninsula Miner's Museum,"319 HIGHWAY 410BAIE VERTE, Newfoundland & Labrador A1K 1B0 Canada",http://manl.nf.ca/index.php/component/mtree/baie-verte-miners-museum.html?Itemi
Ball's Falls Heritage Conservation Area,"3292 6TH AVENUELINCOLN, Ontario L0R 1S0 Canada",https://npca.ca/parks/balls-falls
Balmoral Grist Mill Museum,"544 PETER MACDONALD ROADTATAMAGOUCHE, Nova Scotia B0K 1V0 Canada",https://balmoralgristmill.novascotia.ca/
Bamberton Historical Society,"2851 CHURCH WAYMILL BAY, British Columbia V0R 2P2 Canada",https://bambertonhistoricalsociety.org/
Bamfield Community School Association,"240 NUTHATCH ROADBAMFIELD, British Columbia V0R 1B0 Canada",https://bamfieldcommunity.ca/
Bancroft North Hastings Heritage Museum,"28 C STATION STREETBANCROFT, Ontario K0L 1C0 Canada",https://www.facebook.com/bnhhmuseum/
Banff Park Museum National Historic Site of Canada,"91 BANFF AVENUEBANFF, British Columbia T1L 1K2 Canada",https://www.pc.gc.ca/en/lhn-nhs/ab/banff
Bank of Canada Museum,"30 BANK STREETOTTAWA, Ontario K1A 0G9 Canada",https://www.bankofcanadamuseum.ca/
Bank of Montreal Museum,"129 ST. JACQUES STREETMONTRÉAL, Quebec H2Y 1L6 Canada",https://www.musees.qc.ca/fr/musees/guide/musee-de-la-banque-de-montreal
Banting Historical Trust Inc.,"ROUTE 330MUSGRAVE HARBOUR, Newfoundland & Labrador A0G 3J0 Canada",http://www.musgraveharbour.com/bantinghti.html
Banting House National Historic Site,"442 ADELAIDE STREET NORTHLONDON, Ontario N6B 3H8 Canada",https://bantinghousenhsc.wordpress.com/
Banting Interpretation Centre,"ROUTE 330MUSGRAVE HARBOUR, Newfoundland & Labrador A0G 3J0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/210222
Baptist Heritage Center,"333 GORGE ROAD, EXIT 419, TRANS CANADA HIGHWAYMONCTON, New Brunswick E1C 9L7 Canada",http://new-brunswick.net/new-brunswick/moncton/page2.html
Barbour Living Heritage Village,"SCHOOL CRESCENTNEWTOWN, Newfoundland & Labrador A0G 3L0 Canada",http://www.barbour-site.com/
Barbour's General Store,"10 MARKET SQUARESAINT JOHN, New Brunswick E2L 1E8 Canada",https://mynewbrunswick.ca/barbours-general-store/
Barkerville Historic Town,"14301 HIGHWAY 26 EASTBARKERVILLE, British Columbia V0K 1B0 Canada",http://www.barkerville.ca/
Barrhead Centennial Museum,"5629 49 STREETBARRHEAD, Alberta T7N 1A1 Canada",https://barrheadcentennial.wixsite.com/museum
Barrington Woolen Mill Museum,"2368 HIGHWAY 3BARRINGTON, Nova Scotia B0W 1E0 Canada",https://woolenmill.novascotia.ca/
Base Borden Military Museum,"27 Ram StreetBORDEN, Ontario L0M 1C0 Canada",https://www.cafconnection.ca/Borden/Facilities/Museum.aspx
Basilian Fathers Museum,"5335 SAWCHUK STREETMUNDARE, Alberta T0B 3H0 Canada",https://www.basilianmuseum.ca/
Basilica Museum,"200 MILITARY ROADST. JOHN'S, Newfoundland & Labrador A1C 5M3 Canada",https://rcsj.org/archives-research/basilica-museum
Basin Head Fisheries Museum,"336 BASIN HEAD ROADSOURIS, Prince Edward Island C0A 2B0 Canada",https://www.peimuseum.ca/visit/basin-head-fisheries-museum
Bata Shoe Museum,"327 BLOOR STREET WESTTORONTO, Ontario M5S 1W7 Canada",https://batashoemuseum.ca/
Batoche National Historic Site,"HIGHWAY 225BATOCHE, Saskatchewan S0K 4P0 Canada",https://www.pc.gc.ca/en/lhn-nhs/sk/batoche
Battle Harbour National Historic Site,"BATTLE HARBOURBATTLE ISLAND, Newfoundland & Labrador A0K 3P0 Canada",https://battleharbour.com/
Battlefield House Museum and Park,"77 KING STREET WESTSTONEY CREEK, Ontario L8G 1H9 Canada",https://www.hamilton.ca/attractions/hamilton-civic-museums/battlefield-house-museum-park-national-historic-site
Bay Chaleur Military Museum,"351 A PERRON BOULEVARD WESTNEW RICHMOND, Quebec G0C 2B0 Canada",http://www.chaleurmilitarymuseum.com/
BC Farm Museum,"9131 KING STREETFORT LANGLEY, British Columbia V1M 2R6 Canada",http://bcfma.com/
BC Forest Discovery Centre,"2892 DRINKWATER ROADDUNCAN, British Columbia V9L 6C2 Canada",http://bcforestdiscoverycentre.com/
BC Golf House Society,"2545 BLANCA STREETVANCOUVER, British Columbia V6R 4N1 Canada",http://www.bcgolfhouse.com/
BC Medical Museum (held temporarily at the Golden BC Museum),"1302 11TH AVENUE SOUTHGOLDEN, British Columbia V6J 5J4 Canada",https://goldenbcmuseums.com/bc-medical-museum/
BC Parks Strathcona Regional District,"990 CEDAR STREETCAMPBELL RIVER, British Columbia V9W 7Z8 Canada",https://srd.ca/parks-and-recreation/parks/
BC Regiment (Duke of Connaught's Own) Museum,"620 BEATTY STREETVANCOUVER, British Columbia V6B 2L9 Canada",https://www.bcregiment.com/new/regimental-family/museum/
BC Sports Hall of Fame & Museum,"777 PACIFIC BOULEVARD, GATE AVANCOUVER, British Columbia V6B 4Y8 Canada",https://bcsportshall.com/admissions/
BC Wildlife Park,"9077 DALLAS DRIVEKAMLOOPS, British Columbia V2C 6V1 Canada",https://www.bcwildlife.org/
Beachville District Museum,"584371 BEACHVILLE ROADBEACHVILLE, Ontario N0J 1A0 Canada",https://beachvilledistrictmuseum.com/
Beaconsfield Historic House,"2 KENT STREETCHARLOTTETOWN, Prince Edward Island C1A 1M6 Canada",https://www.peimuseum.ca/visit/beaconsfield-historic-house
Beaton Institute/Cape Breton University,"1250 GRAND LAKE ROADSYDNEY, Nova Scotia B1P 6L2 Canada",https://www.cbu.ca/community/beaton-institute/
Beaty Biodiversity Museum,"2212 MAIN MALLVANCOUVER, British Columbia V6T 1Z4 Canada",https://beatymuseum.ubc.ca/
"Beau Village Museum, Le","MAIN STREETST. VICTOR, Saskatchewan S0H 3T0 Canada",https://saskmuseums.org/museums/detail/le-beau-village-museum
Beaubears Island Interpretive Centre & Museum,"35 ST PATRICK'S DRIVEMIRAMICHI, New Brunswick E1N 4P6 Canada",https://www.beaubearsisland.com/
Beaumont Mill Museum,"2, RUE DU MOULINBEAUMONT, Quebec G0R 1C0 Canada",http://www.moulindebeaumont.ca/musee-du-moulin/
Beautiful Plains Museum Inc.,"91 HAMILTON STREET WESTNEEPAWA, Manitoba R0J 1H0 Canada",https://www.neepawa.ca/services/beautiful-plains-museum/
Beaver Creek Conservation Area,"402 3RD AVENUE SOUTHSASKATOON, Saskatchewan S7K 3G5 Canada",https://meewasin.com/2019/04/11/beaver-creek-conservation-area-and-interpretive-centre/
Beaver River Museum (Beaverton Thorah Eldon Historical Society),"284 SIMCOE STREETBEAVERTON, Ontario L0K 1A0 Canada",https://btehs.com/museum/
Beaverbrook Art Gallery,"703 QUEEN STREETFREDERICTON, New Brunswick E3B 5A6 Canada",http://beaverbrookartgallery.org/en
Beckoning Hills Museum,"425 MILL ROADBOISSEVAIN, Manitoba R0K 0E0 Canada",https://boissevain.ca/visitors/museums/
﻿Bedeq​ue Area Historical Society (Bedeque Area Historical Museum),"950 CALLBECK STREETBEDEQUE, Prince Edward Island C0B 1G0 Canada",http://www.bedequemuseum.ca/
Belfast Historical Society | Selkirk Scottish Heritage Centre,"LORD SELKIRK CAMPGROUND, 112 SELKIRK PARK ROADBELFAST, Prince Edward Island C0A 1A0 Canada",https://welcomepei.com/listing/belfast-historical-societyselkirk-heritage-and-cultural-centre/
Bell Homestead National Historic Site,"94 TUTELA HEIGHTS ROADBRANTFORD, Ontario N3T 1A1 Canada",https://www.brantford.ca/en/things-to-do/bell-homestead.aspx
Bell Island Community Museum and Mine Tour,"13 COMPRESSOR HILLBELL ISLAND, Newfoundland & Labrador A0A 4H0 Canada",https://www.bellislandminetour.com/
Belleville Public Library and John M.Parrott Art Gallery,"254 PINNACLE STREETBELLEVILLE, Ontario K8N 3A7 Canada",https://bellevillelibrary.ca/
Bellevue House National Historic Site,"35 CENTRE STREETKINGSTON, Ontario K7L 4E5 Canada",https://www.pc.gc.ca/en/lhn-nhs/on/bellevue/index?utm_source=gmb&utm_medium=bellevue
Belmont and District Historical Museum,"205 5TH STREETBELMONT, Manitoba R0K 0C0 Canada",http://www.museumsmanitoba.com/en/find-a-museum-by-region/details/11
Benares Historic House,"1507 CLARKSON ROAD NORTHMISSISSAUGA, Ontario L5J 2W8 Canada",https://culture.mississauga.ca/venu/benares-historic-house
Bengough & District Museum,"140 1ST AVENUE WESTBENGOUGH, Saskatchewan S0C 0K0 Canada",http://www.southcentralmuseums.ca/bengough.html
Bentley Museum (Bentley & District Agricultural Society),"4929-51 AVENUEBENTLEY, Alberta T0C 0J0 Canada",http://www.bentleyagsociety.com/museum.html
Beth Tzedec Reuben and Helene Dennis Museum,"1700 BATHURST STREETTORONTO, Ontario M5P 3K3 Canada",https://www.beth-tzedec.org/page/museum
Bethune Memorial House National Historic Site of Canada,"235 JOHN STREET NORTHGRAVENHURST, Ontario P1P 1G4 Canada",https://www.pc.gc.ca/en/lhn-nhs/on/bethune/index?utm_source=gmb&utm_medium=bethune
Bibliothèque de la danse Vincent-Warren,"4816 RUE RIVARDMONTRÉAL, Quebec H2J 2N6 Canada",https://bibliodanse.ca/
Bibliothèque des livres rares et collections spéciales - Université de Montréal,"3000, RUE JEAN-BRILLANT, SALLE 4030MONTRÉAL, Quebec H3C 3J7 Canada",https://bib.umontreal.ca/travailler/les-bibliotheques/livres-rares-collections-speciales
Bibliothèque et Archives nationales du Québec Grande Bibliothèque,"475, BOULEVARD DE MAISONNEUVE ESTMONTRÉAL, Quebec H2L 5C4 Canada",https://www.banq.qc.ca/accueil/
"Bibliothèque et Archives nationales du Québec, Gaspé","80 BOULEVARD DE GASPÉGASPÉ, Quebec G4X 1A9 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/banq_gaspe.html
"Bibliothèque et Archives nationales du Québec, Gatineau","855 BOULEVARD DE LA GAPPEGATINEAU, Quebec J8T 8H9 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_outaouais.html
"Bibliothèque et Archives nationales du Québec, Old Montréal","535 AVENUE VIGER ESTMONTRÉAL, Quebec H2L 2P3 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_montreal.html
"Bibliothèque et Archives nationales du Québec, Québec","PAVILLON LOUIS-JACQUES-CASAULT, 1055 AVENUE DU SÉMINAIREQUÉBEC CITY, Quebec G1V 5C8 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_quebec.html
"Bibliothèque et Archives nationales du Québec, Rimouski","LOUIS-JOSEPH- MOREAULT BUILDING, 337 RUE MOREAULTRIMOUSKI, Quebec G5L 1P4 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_gaspesie_iles.html
"Bibliothèque et Archives nationales du Québec, Rouyn-Noranda","27 RUE DU TERMINUS OUESTROUYN-NORANDA, Quebec J9X 2P3 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_nordquebec.html
"Bibliothèque et Archives nationales du Québec, Saguenay","930 RUE JACQUES-CARTIER EST, OFFICE C-103SAGUENAY, Quebec G7H 7K9 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_saguenay.html
"Bibliothèque et Archives nationales du Québec, Sept-Îles","SUITE 190, 700 BOULEVARD LAURESEPT-ÎLES, Quebec G4R 1Y1 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_cotenord.html
"Bibliothèque et Archives nationales du Québec, Sherbrooke","225 RUE FRONTENAC, BUREAU 401SHERBROOKE, Quebec J1H 1K1 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_estrie.html
"Bibliothèque et Archives nationales du Québec, Trois-Riviéres","225 RUE DES FORGES, OFFICE 208TROIS-RIVIÉRES, Quebec G9A 2G7 Canada",https://www.banq.qc.ca/archives/entrez_archives/centres_archives/ca_mauricie.html
"Bibliothèque nationale du Québec Rosemont, La Petite Patrie","2275 RUE HOLTMONTRÉAL, Quebec H2G 3H1 Canada",https://www.banq.qc.ca/activites/visites/centre_conservation/
Bibliothèque publique de Moncton,"644 MAIN STREET, SUITE 101MONCTON, New Brunswick E1C 1E2 Canada",https://bibliothequepubliquedemoncton.ca/
Bideford Parsonage Museum,"784 BIDENFORD ROADBIDEFORD, Prince Edward Island C0B 1J0 Canada",https://wchistoricalsociety.wixsite.com/bidefordmuseum
Big Bear Trail Museum,"1ST STREET SOUTH AND HIGHWAY 26LOON LAKE, Saskatchewan S0M 1L0 Canada",https://www.tourismsaskatchewan.com/listings/1338/big-bear-trail-museum
Big Muddy Nature Centre and Museum,"NEAR JUNCTION OF HIGHWAY 18 AND 34BIG BEAVER, Saskatchewan S0H 0G0 Canada",https://www.tourismsaskatchewan.com/listings/820/big-muddy-nature-centre-and-museum
Big River Memorial Museum,"205 THIRD AVENUE NORTHBIG RIVER, Saskatchewan S0J 0E0 Canada",https://www.tourismsaskatchewan.com/listings/2155/big-river-memorial-museum
Big Valley Historical Society,"57 RAILWAY AVENUE SOUTHBIG VALLEY, Alberta T0J 0G0 Canada",https://bvhistoricsociety.wixsite.com/bvhs?fbclid=IwAR1YKaJgP1jz3Zmcl-OfIA9LY68y4gS1V9pVdnKyEOvpWlmC_vIPh0-ELQQ
Biggar Museum & Gallery,"105 3RD AVENUE WESTBIGGAR, Saskatchewan S0K 0M0 Canada",https://biggarmuseum.webs.com/
Bill Reid Centre for Northwest Coast Studies at Simon Fraser University,"8888 UNIVERSITY DRIVEBURNABY, British Columbia V5A 1S6 Canada",http://www.sfu.ca/brc.html
Billings Estate National Historic Site,"2100 CABOT STREETOTTAWA, Ontario K1H 6K1 Canada",https://ottawa.ca/en/arts-heritage-and-events/museums-and-historic-sites/billings-estate-national-historic-site
Billy Bishop Museum,"948 3RD AVENUE WESTOWEN SOUND, Ontario N4K 4P6 Canada",https://www.owensound.ca/en/billy-bishop-museum.aspx#
Binscarth & District Gordon Orr Memorial Museum,"162 - 2ND AVENUEBINSCARTH, Manitoba R0J 0G0 Canada",https://binscarthmuseum.wixsite.com/binscarth-museum
Bioparc de la Gaspésie,"123, RUE DES VIEUX-PONTSBONAVENTURE, Quebec G0C 1E0 Canada",https://bioparc.ca/
BIOPHARE,"6, RUE SAINT-PIERRESOREL-TRACY, Quebec J3P 3S2 Canada",https://www.biophare.com/
"Biosphère, Musée de l'environnement","160 CHEMIN TOUR-DE-L'ISLEMONTRÉAL, Quebec H3C 4G8 Canada",http://www.parcjeandrapeau.com/en/biosphere-environment-museum-montreal/
Birdtail Country Museum,"738 MAIN STREETBIRTLE, Manitoba R0M 0C0 Canada",https://birtleheritage.ca/local%20heritage/museum.html
Black Artist Networks Dialogue (BAND) Gallery and Cultural Centre,"19 BROCK AVENUETORONTO, Ontario M6K 2K9 Canada",https://www.bandgallery.com/
Black Creek Pioneer Village,"1000 MURRAY ROSS PARKWAYTORONTO, Ontario M3J 2P3 Canada",https://blackcreek.ca/
Black Cultural Centre For Nova Scotia,"10 CHERRY BROOK ROADDARTMOUTH, Nova Scotia B2Z 1A8 Canada",http://web1.bccnsweb.com/
Black Settlers of Alberta and Saskatchewan Historical Society,"1365- 39 STREETEDMONTON, Alberta T6L 2M6 Canada",http://www.blacksettlers.ca/Welcome.html
Black Watch (Royal Highland Regiment) of Canada Regimental Museum and Archives,"2067 BLEURY STREETMONTRÉAL, Quebec H3A 2K2 Canada",https://www.blackwatchcanada.com/en/heritage-and-history/museum-and-archives/regimental-museum
Blacksmith Shop Museum,"5020-49TH STREETLACOMBE, Alberta T4L 2G8 Canada",https://lacombemuseum.com/locations/
Blackwood Gallery,"3359 MISSISSAUGA ROADMISSISSAUGA, Ontario L5L 1C6 Canada",https://www.blackwoodgallery.ca/
Blaine Lake Museum,"329 RAILWAY AVENUEBLAINE LAKE, Saskatchewan S0J 0J0 Canada",https://www.tourismsaskatchewan.com/listings/44/blaine-lake-museum
Blockhouse of Rivière-Lacolle,"1 RUE PRINCIPALESAINT-PAUL-DE-L'ÎLE-AUX-NOIX, Quebec J0J 1G0 Canada",https://www.patrimoine-culturel.gouv.qc.ca/rpcq/detail.do?methode=consulter&id=92674&type=bien
Bloedel Conservatory,"4600 CAMBIE STREETVANCOUVER, British Columbia V5Y 2M4 Canada",https://vancouver.ca/parks-recreation-culture/bloedel-conservatory.aspx
Blumenfeld & District Heritage Site,"16 KM SOUTH OF LEADER ON HIGHWAY 21, 6 KM EAST ON BLUMENFELD ROADLEADER, Saskatchewan S0N 1H0 Canada",https://www.tourismsaskatchewan.com/listings/1396/blumenfeld--district-heritage-site
Boissevain Community Archives,"409 SOUTH RAILWAY STREETBOISSEVAIN, Manitoba R0K 0E0 Canada",https://bmlibrary.ca/community-archives
Bomber Command Museum of Canada (Nanton Lancaster Society),"1659 - 21ST AVENUENANTON, Alberta T0L 1R0 Canada",https://www.bombercommandmuseum.ca/
Bonar Common Law Historic Site,"31 BONAR LAW AVENUEREXTON, New Brunswick E4W 1V6 Canada",http://www.bonarlawcommon.com/historic.html
Bonavista Museum,"10 RYAN'S HILLBONAVISTA, Newfoundland & Labrador T0H 1L0 Canada",https://www.canada-travel.ca/newfoundland-and-labrador/bonavista/bonavista-museum_1351
Bonnechere Museum,"85 BONNECHERE STREETEGANVILLE, Ontario K0J 1T0 Canada",http://www.bonnechere.ca/
Bonnyville & District Museum (Bonnyville & District Historical Society),"4401 54 AVENUEBONNYVILLE, Alberta T9N 2H4 Canada",http://bonnyvillemuseum.ca/
Borden and District Museum,"200 MAIN STREETBORDEN, Saskatchewan S0K 0N0 Canada",https://www.facebook.com/BordenDistrictMuseum/
Boréalis: Centre d'histoire de l'industrie papetière,"200 AVENUE DES DRAVEURSTROIS-RIVIÈRES, Quebec G9A 5H3 Canada",http://www.borealis3r.ca/
Bothwell-Zone Oil Museum,"29785 ZONE ROAD 7BOTHWELL, Ontario N0P 1C0 Canada",http://www.historicbothwell.ca/oil_museum.htm
Botwood Flying Boat Museum (Botwood Heritage Society),"15 AIRBASE PLACEBOTWOOD, Newfoundland & Labrador A0H 1E0 Canada",http://botwood-museum.edan.io/
Botwood Heritage Centre (Botwood Heritage Society),"15 AIRBASE PLACEBOTWOOD, Newfoundland & Labrador A0H 1E0 Canada",https://www.newfoundlandlabrador.com/plan-and-book/attractions/210405
Boultenhouse Heritage Centre (Tantramar Heritage Trust),"29 QUEEN'S ROADSACKVILLE, New Brunswick E4L 4G4 Canada",https://tantramarheritage.ca/museums/boultenhouse-heritage-centre/
